scenario,model,num_seeds,mean_mean_background_fairness,std_mean_background_fairness,mean_std_background_fairness,std_std_background_fairness,mean_mean_collision_rate,std_mean_collision_rate,mean_std_collision_rate,std_std_collision_rate,mean_mean_episode_length,std_mean_episode_length,mean_std_episode_length,std_std_episode_length,mean_mean_episode_reward,std_mean_episode_reward,mean_std_episode_reward,std_std_episode_reward,mean_mean_mean_forward_time,std_mean_mean_forward_time,mean_std_mean_forward_time,std_std_mean_forward_time,mean_mean_policy_entropy,std_mean_policy_entropy,mean_std_policy_entropy,std_std_policy_entropy,mean_mean_spectrum_utilization,std_mean_spectrum_utilization,mean_std_spectrum_utilization,std_std_spectrum_utilization,mean_mean_steps,std_mean_steps,mean_std_steps,std_std_steps,mean_mean_success_rate,std_mean_success_rate,mean_std_success_rate,std_std_success_rate,mean_mean_wall_clock_proxy_time,std_mean_wall_clock_proxy_time,mean_std_wall_clock_proxy_time,std_std_wall_clock_proxy_time,mean_parameter_count,std_parameter_count,mean_train_steps,std_train_steps,mean_wall_clock_training_time,std_wall_clock_training_time,mean_mean_wall_clock_episode_seconds,std_mean_wall_clock_episode_seconds,mean_std_wall_clock_episode_seconds,std_std_wall_clock_episode_seconds
non_stationary,ppo_ltc,5,0.9978833198547363,0.0011478754725293518,0.001830652258199443,0.0013736738272291573,0.8010416666666668,0.010232751408535697,0.06191392500480717,0.012089585518085961,64.0,0.0,0.0,0.0,-74.79102196858886,2.104818777731088,11.278644821173732,2.7263447260586005,0.002301719521104436,5.294909277054071e-05,5.7611143821342356e-05,3.14831248727154e-05,0.0849933867653211,0.10668581543282107,0.08626578862853368,0.106516226449462,0.07712334940054764,0.007309950368277162,0.029441194961944927,0.007257418026460633,64.0,0.0,0.0,0.0,0.19895833333333332,0.010232751408535683,0.06191392500480717,0.012089585518085961,64.0,0.0,0.0,0.0,44809.0,0.0,1536.0,0.0,9.325709763192572,0.13037824526169248,0.16983373797265813,0.004762619894330701,0.004778392057783567,0.002855816732928196
non_stationary,ppo_ltc_lfm,5,0.9979076703389484,0.0007738745628267618,0.0015967305302678017,0.0010839640474262665,0.7744791666666667,0.035956365821027535,0.05389722211253688,0.02201306715646864,64.0,0.0,0.0,0.0,-71.09196655331937,6.353077510806469,9.004144136523667,3.6289553336381477,0.0031721750947326655,0.00015994595223677122,0.00011280548332086192,3.404268183918981e-05,0.11925801932811737,0.23851603865623475,0.02117816806984869,0.04235633613969738,0.08312692673255999,0.016899646850341343,0.022344717957797595,0.00905545336252241,64.0,0.0,0.0,0.0,0.2255208333333333,0.03595636582102751,0.05389722211253688,0.02201306715646864,64.0,0.0,0.0,0.0,78281.0,0.0,1536.0,0.0,13.205159624828957,0.47359944332499254,0.2288848775594185,0.011882925292710192,0.008647302105785534,0.0029727810619549207
non_stationary,ppo_mlp,5,0.9978098670641582,0.001446485208371317,0.002199586628236995,0.0028338074148287797,0.7880208333333333,0.02596864762982898,0.05677265641006287,0.01624830487245609,64.0,0.0,0.0,0.0,-72.25264394882447,4.818383660073863,10.111692638098152,2.4978300129104785,0.0006748166856292907,1.446682540828664e-05,2.1206765299960143e-05,2.789222632137438e-05,0.0026828276614348093,0.0053656553228696195,0.005998985022885025,0.011997970045770048,0.08345101985614747,0.011650407279797126,0.0253582439139586,0.006293415597309466,64.0,0.0,0.0,0.0,0.21197916666666666,0.02596864762982897,0.056772656410062884,0.016248304872456088,64.0,0.0,0.0,0.0,56585.0,0.0,1536.0,0.0,3.7904380027670412,0.09261535225634983,0.06447940967045725,0.0011138176979170516,0.0018671717018542981,0.002492022011284155
non_stationary,random_policy,5,0.9971778392791748,0.0005504688495933734,0.0015233934764045747,0.00037854281642397394,0.78125,0.024317953187351585,0.059080386400713406,0.01901327090534862,64.0,0.0,0.0,0.0,-71.55460531005637,4.000076559780251,9.691122329465195,3.459266112715172,4.976989960899422e-06,1.1306214354313355e-07,2.603067904681846e-07,1.1247298492808743e-07,2.024493086338043,0.014288033240713871,0.02407543684914342,0.010780107216697333,0.07949056765452647,0.00922714593049541,0.024021212800628133,0.007035072359365303,64.0,0.0,0.0,0.0,0.21875,0.024317953187351565,0.059080386400713406,0.01901327090534862,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
stationary,greedy_heuristic,5,0.9901055177052814,0.0015572005840103409,0.006912499235326189,0.0021026643161775015,0.8484375,0.008462540004829138,0.03671999829972911,0.01060266308298178,64.0,0.0,0.0,0.0,-80.41950507186043,1.9888033258618896,7.213090670280794,1.594135247111418,9.467434453351113e-06,8.528980261459305e-08,2.2105825704586808e-07,8.135349770385876e-08,1.895724852879842,0.03141077090777303,0.08464021827010423,0.02586999873253522,0.0823899733989189,0.002237257255089451,0.021404539956908903,0.0035332272586029428,64.0,0.0,0.0,0.0,0.15156250000000002,0.00846254000482913,0.03671999829972911,0.01060266308298178,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
stationary,ppo_gru,5,0.9985355317592621,0.0004950503433495303,0.0007907206378009668,0.0003495111428818875,0.6755208333333333,0.050620070061740886,0.057408773883496286,0.019246066263272098,64.0,0.0,0.0,0.0,-53.96701034530067,8.300490068699956,9.899826838592114,3.2663953968956236,0.0010313910945721244,3.0501218546403358e-05,3.75652844861208e-05,5.037246458959196e-05,0.0,0.0,0.0,0.0,0.1263437522187208,0.020978844381483584,0.025530039129377752,0.007568503870569652,64.0,0.0,0.0,0.0,0.32447916666666665,0.05062007006174088,0.057408773883496286,0.019246066263272105,64.0,0.0,0.0,0.0,36425.0,0.0,1536.0,0.0,5.013725444395095,0.10666016073393492,0.08601857126535226,0.002564209991536372,0.003082160071057289,0.004129761591521446
stationary,ppo_lfm,5,0.9981448491414389,0.0007094731524834774,0.0016935085815391795,0.0006053454264415022,0.6880208333333333,0.042898458920779176,0.06770498720264986,0.02344716436835796,64.0,0.0,0.0,0.0,-55.2397908180083,7.070580900322498,11.685330405349376,3.6721829471503415,0.001972002301651325,4.349739454040846e-05,3.9233369755145896e-05,1.6419501570374606e-05,0.18828276445468267,0.24420614000785923,0.036905000512297934,0.04679730409803967,0.12280751983635126,0.017327235395948028,0.03105861073191628,0.00939848049151541,64.0,0.0,0.0,0.0,0.31197916666666664,0.04289845892077916,0.06770498720264986,0.02344716436835796,64.0,0.0,0.0,0.0,78409.0,0.0,1536.0,0.0,8.720388646656648,0.1387445477822499,0.14863777822271612,0.003291783007893123,0.00300778548550214,0.0012277795178183841
stationary,ppo_lstm,5,0.9979939897855123,0.0005275166140777449,0.0016126086680390353,0.00037710105609390195,0.6604166666666667,0.020077432570204556,0.06287354408426665,0.026235510341803693,64.0,0.0,0.0,0.0,-50.42330631112216,3.5856168637567047,10.895140570461907,5.258639997760338,0.001034305365161951,5.5610124037701976e-05,2.3258043437560464e-05,2.5761144431277406e-05,0.0,0.0,0.0,0.0,0.13540659301603833,0.008756369927158858,0.030116865129723995,0.013810013327759461,64.0,0.0,0.0,0.0,0.3395833333333333,0.02007743257020457,0.06287354408426665,0.026235510341803693,64.0,0.0,0.0,0.0,44745.0,0.0,1536.0,0.0,4.951912864577025,0.13921130726771855,0.08741419059612479,0.004246346841990794,0.0017592571004686468,0.002185391508897817
stationary,ppo_ltc,5,0.9984459340572357,0.0004594299492858304,0.0011775876312220734,0.0005571241909210063,0.7036458333333333,0.03639876085345029,0.06219560622079917,0.013630747544901671,64.0,0.0,0.0,0.0,-58.510123296220186,6.051296011978685,10.031433867021253,2.0012416928178585,0.00228935514017697,9.484568933636302e-05,5.355085009302405e-05,4.4731103633066046e-05,0.0,0.0,0.0,0.0,0.113457107435291,0.015448576138800343,0.024261436685184025,0.006311135964262183,64.0,0.0,0.0,0.0,0.29635416666666664,0.03639876085345031,0.06219560622079917,0.013630747544901666,64.0,0.0,0.0,0.0,44809.0,0.0,1536.0,0.0,9.404499517194926,0.40025614116786895,0.16740368463021393,0.008161695527735548,0.0045642979620532,0.004054853148588993
stationary,ppo_ltc_lfm,5,0.99778147538503,0.0005392036365057117,0.0017612789333204492,0.0007763740798206008,0.6453125,0.02445144707146981,0.08245452240537657,0.00663105715018591,64.0,0.0,0.0,0.0,-48.447339554061195,3.6665989595890056,15.008998425823375,0.8584987022013549,0.0033107778866299973,0.00017507311239549301,0.00012073651540977458,6.157626008606618e-05,0.04460216835141182,0.08920433670282364,0.01894773515003071,0.03789547030006142,0.13886771015046787,0.009506366858696345,0.041702721353087155,0.001542858934277375,64.0,0.0,0.0,0.0,0.3546875,0.02445144707146979,0.08245452240537657,0.006631057150185905,64.0,0.0,0.0,0.0,78281.0,0.0,1536.0,0.0,13.135447324439884,0.23937363450462681,0.2398907362095391,0.013358277682644366,0.009419458282341845,0.004360888466583981
